txn_id,date,category,amount
t646,2025-05-04,retail,38.03
t11585,2025-07-09,gas,92.66
t2075,2025-06-28,gas,50.89
t342,2025-08-28,food,39.7
t8042,2025-10-01,food,23.47
t1623,2025-02-15,entertainment,30.53
t7142,2025-02-06,food,30.39
t5797,2025-07-26,food,19.44
t7185,2025-08-17,gas,90.02
t11190,2025-09-09,food,25.16
t8233,2025-08-06,food,42.45
t5476,2025-09-11,food,23.28
t10282,2025-06-21,food,38.81
t10368,2025-09-25,utilities,110.88
t11101,2025-04-09,food,48.13
t75,2025-01-02,entertainment,70.04
a112,2025-08-04,food,5001.29
t10269,2025-01-19,food,34.2
t8634,2025-02-16,food,34.03
t11071,2025-09-15,gas,44.93
t2052,2025-01-15,food,26.79
t2542,2025-09-21,utilities,85.74
t1302,2025-03-24,food,21.43
t5878,2025-06-08,food,18.14
t7369,2025-08-22,travel,668.54
t1305,2025-08-07,gas,31.95
t8429,2025-05-21,food,22.64
t10901,2025-05-04,entertainment,56.05
t2600,2025-05-12,utilities,86.92
t2574,2025-06-25,other,28.12
t3187,2025-01-08,entertainment,80.86
t2769,2025-10-07,food,21.5
t4832,2025-04-25,food,23.28
t4224,2025-08-16,retail,161.69
t11581,2025-09-09,travel,518.05
t2107,2025-02-10,utilities,82.98
t2680,2025-04-06,utilities,84.64
t1388,2025-09-14,gas,76.5
t10708,2025-07-19,gas,65.03
t11592,2025-01-25,entertainment,67.81
t7084,2025-02-14,entertainment,54.95
t1280,2025-02-28,utilities,102.63
t805,2025-07-09,retail,91.23
t1556,2025-10-04,food,39.74
t11382,2025-08-24,gas,91.98
t4567,2025-03-11,entertainment,51.08
t11603,2025-09-12,other,39.08
t4842,2025-10-23,utilities,169.3
t3595,2025-04-10,retail,50.48
t6036,2025-08-29,food,17.39
t6853,2025-08-29,other,137.17
t10113,2025-07-20,food,23.26
t8706,2025-08-26,food,32.76
t4178,2025-10-05,retail,66.7
t1309,2025-05-14,other,44.35
t9107,2025-07-13,entertainment,59.31
t3453,2025-02-22,food,19.53
t3696,2025-01-29,entertainment,69.82
t4243,2025-08-17,retail,154.2
t2199,2025-01-17,retail,149.04
t8967,2025-01-06,entertainment,28.23
t4426,2025-01-22,utilities,155.56
t6151,2025-05-28,other,86.76
t944,2025-09-12,food,28.91
t823,2025-03-10,retail,167.14
t5006,2025-08-07,other,26.01
t6613,2025-10-04,food,12.55
t8357,2025-08-11,retail,92.52
t5620,2025-02-16,gas,67.54
t4548,2025-02-15,travel,410.93
t2539,2025-05-27,entertainment,84.75
t9504,2025-04-17,entertainment,89.84
t5208,2025-02-25,entertainment,49.4
t11414,2025-05-25,food,28.84
t10801,2025-07-23,retail,104.33
t3055,2025-04-12,retail,5.0
t3676,2025-09-19,food,25.4
t7777,2025-05-10,utilities,126.85
t7219,2025-05-26,gas,61.19
t6723,2025-03-14,entertainment,85.17
t3301,2025-09-14,travel,151.37
t3311,2025-05-03,food,30.13
t7222,2025-08-24,utilities,99.25
t8520,2025-03-27,travel,439.11
t10683,2025-02-26,retail,24.52
t5955,2025-09-18,food,18.01
t833,2025-03-31,entertainment,66.48
t3463,2025-10-15,gas,98.32
t11191,2025-03-21,other,146.89
t7644,2025-09-16,other,145.21
t55,2025-01-20,retail,119.89
t3452,2025-05-24,gas,55.62
t6306,2025-09-16,entertainment,77.62
t10094,2025-02-13,food,24.41
t1482,2025-03-18,utilities,141.55
t4874,2025-03-02,food,29.87
t8039,2025-10-07,utilities,20.0
t3336,2025-07-11,gas,37.41
t6017,2025-10-14,gas,44.56
t4927,2025-10-12,utilities,127.42
t9139,2025-05-05,entertainment,78.4
t5798,2025-09-02,food,23.58
t10354,2025-01-04,retail,150.66
a36,2025-03-22,utilities,912.12
t5084,2025-02-10,gas,62.5
t6646,2025-06-05,retail,29.28
t5491,2025-02-25,retail,71.76
t769,2025-06-22,food,21.12
t2066,2025-05-16,food,45.28
t11398,2025-08-31,utilities,62.33
t7312,2025-05-13,entertainment,93.83
t8478,2025-08-22,entertainment,66.02
a161,2025-04-09,entertainment,837.65
t4525,2025-10-24,entertainment,53.29
t10525,2025-04-10,entertainment,102.39
t2718,2025-02-03,food,30.56
t2080,2025-07-15,retail,80.75
t8915,2025-03-03,entertainment,79.48
t952,2025-06-28,entertainment,63.98
t8059,2025-10-03,retail,21.72
t2483,2025-02-25,retail,173.97
t10455,2025-08-18,food,33.98
t9182,2025-07-29,gas,55.34
t1760,2025-03-12,gas,40.04
t9985,2025-06-02,food,27.27
t4423,2025-09-10,other,47.61
t6705,2025-06-22,retail,143.05
t9917,2025-09-23,food,18.66
t5183,2025-10-13,retail,139.29
t8534,2025-02-09,food,26.15
t3702,2025-07-17,entertainment,47.2
t4244,2025-06-15,utilities,107.21
t689,2025-05-03,food,30.29
t3433,2025-09-10,retail,56.09
t4945,2025-10-16,retail,167.0
t967,2025-04-25,retail,102.86
t11379,2025-07-08,gas,22.07
t10396,2025-10-18,food,21.6
t2714,2025-10-14,other,22.46
t4758,2025-09-30,entertainment,27.62
t11567,2025-07-28,entertainment,46.69
t6321,2025-09-02,entertainment,55.91
t5976,2025-02-14,entertainment,53.53
t3573,2025-01-23,retail,143.76
t5300,2025-09-17,food,15.91
t1991,2025-04-07,travel,480.48
t1206,2025-10-05,entertainment,73.74
t4972,2025-09-12,food,43.96
t11669,2025-09-28,retail,102.63
t6784,2025-03-22,other,87.34
t3601,2025-09-13,retail,174.47
t6491,2025-03-14,other,127.86
t8610,2025-08-26,retail,83.68
a212,2025-02-21,retail,1846.43
t8071,2025-05-05,entertainment,69.33
t8578,2025-07-01,food,30.37
t7974,2025-01-02,food,37.1
t11167,2025-08-12,utilities,141.23
t1626,2025-09-29,gas,63.22
t537,2025-06-23,retail,161.54
t8767,2025-01-31,food,27.08
t7971,2025-09-26,food,40.58
t4213,2025-08-24,food,20.26
t6457,2025-03-05,retail,139.14
t3508,2025-08-22,retail,146.81
t8394,2025-02-03,food,25.41
t9525,2025-04-28,food,26.03
t7113,2025-07-08,travel,364.01
t2709,2025-09-25,utilities,89.01
t5032,2025-08-14,entertainment,45.97
t6515,2025-03-16,food,11.69
t4663,2025-07-05,entertainment,61.78
t4022,2025-01-03,food,30.5
t1855,2025-05-03,food,4.0
t11308,2025-03-04,travel,503.89
t2873,2025-03-29,retail,107.32
t3031,2025-10-19,gas,73.36
t9398,2025-03-20,food,16.95
t1646,2025-05-05,food,22.92
t3418,2025-08-06,other,66.51
t3477,2025-07-07,other,61.2
t11461,2025-01-09,food,21.93
t1793,2025-10-15,food,29.38
t3798,2025-02-13,utilities,263.16
t3369,2025-02-13,retail,113.48
t7197,2025-05-18,entertainment,68.9
t11570,2025-03-27,retail,125.91
t5110,2025-03-23,retail,94.66
t6025,2025-05-08,utilities,132.95
t8796,2025-08-22,food,12.46
t11147,2025-07-10,gas,57.28
t127,2025-05-27,retail,187.84
t5960,2025-06-24,travel,544.63
t3877,2025-05-02,utilities,156.49
t4452,2025-06-27,retail,107.51
t7148,2025-08-12,food,13.41
t3532,2025-05-03,entertainment,27.49
t828,2025-04-15,utilities,95.65
t9832,2025-10-25,utilities,124.42
t7791,2025-05-14,food,38.37
t985,2025-08-29,gas,50.75
t7784,2025-02-15,gas,40.59
t10381,2025-06-01,other,72.1
t11497,2025-09-15,travel,506.32
t2444,2025-06-21,travel,454.64
t8555,2025-05-24,retail,160.03
t10542,2025-07-26,other,79.22
t346,2025-04-06,retail,145.44
t815,2025-02-15,gas,32.87
t6167,2025-05-12,entertainment,67.02
t10879,2025-01-07,gas,47.95
t5780,2025-07-13,retail,81.65
t2117,2025-09-20,entertainment,79.78
t10027,2025-02-17,other,69.92
t794,2025-05-14,other,67.12
a171,2025-04-04,gas,792.99
t6899,2025-01-29,travel,554.6
t2675,2025-05-25,entertainment,54.94
t95,2025-03-17,food,19.76
t4226,2025-10-25,entertainment,5.0
t3757,2025-08-05,gas,42.38
t2892,2025-01-24,other,83.52
t2372,2025-04-14,food,23.91
t11263,2025-01-16,food,37.04
t3229,2025-10-04,retail,183.09
t7864,2025-08-14,other,73.32
t6360,2025-04-21,gas,68.05
t11033,2025-09-22,entertainment,85.42
t7327,2025-05-02,gas,79.45
t6029,2025-04-09,retail,115.98
t1866,2025-03-31,food,28.72
t4613,2025-02-27,food,23.17
t10050,2025-08-18,gas,79.78
t2646,2025-05-18,utilities,123.8
t2244,2025-10-01,entertainment,60.59
t5374,2025-08-10,gas,46.9
t2337,2025-09-12,food,37.12
t951,2025-07-03,food,33.43
t1121,2025-02-08,entertainment,14.91
t10790,2025-02-22,food,15.37
t2205,2025-03-19,food,35.81
t420,2025-04-07,other,84.85
t923,2025-09-07,retail,10.75
t9447,2025-04-04,gas,39.04
t8670,2025-01-13,other,91.6
t10228,2025-07-04,entertainment,85.97
t5409,2025-06-27,gas,71.32
t5789,2025-10-21,gas,49.34
t5743,2025-02-27,utilities,48.56
t7668,2025-07-03,food,15.41
t5568,2025-01-17,retail,103.94
t8136,2025-07-29,other,19.76
t1203,2025-08-04,other,52.79
t10819,2025-02-19,utilities,85.03
t5766,2025-09-01,retail,137.11
t8390,2025-10-02,utilities,83.57
t1971,2025-10-03,gas,90.65
t4019,2025-04-25,food,25.96
t10344,2025-05-14,food,26.38
t3688,2025-01-29,entertainment,18.13
t1998,2025-08-17,food,23.38
t4034,2025-01-27,entertainment,72.79
t1249,2025-04-01,food,10.54
t2193,2025-05-23,entertainment,16.52
t2713,2025-04-27,gas,64.59
t9185,2025-08-23,gas,69.56
t2191,2025-10-07,gas,65.86
t4671,2025-02-15,gas,65.08
t5143,2025-03-19,food,11.0
t5985,2025-08-26,entertainment,36.87
t6566,2025-09-17,food,32.12
t7805,2025-02-20,gas,52.51
t6944,2025-06-11,entertainment,28.79
t9511,2025-10-10,utilities,187.76
t10056,2025-01-22,food,20.61
t10536,2025-02-26,entertainment,86.05
t10642,2025-04-09,other,20.66
t2137,2025-03-05,retail,130.25
t1066,2025-07-21,food,27.33
t601,2025-03-26,other,63.34
t4228,2025-01-10,food,36.01
t10814,2025-09-01,food,23.99
t7578,2025-09-08,food,19.81
t78,2025-02-23,retail,52.42
t7547,2025-02-10,retail,141.14
t2899,2025-01-08,food,56.97
t4821,2025-07-08,retail,156.56
t9507,2025-07-04,gas,64.5
t11159,2025-07-24,other,58.66
t6414,2025-02-25,gas,38.26
t9445,2025-07-28,food,35.56
t9065,2025-06-08,gas,84.02
t8008,2025-08-21,gas,80.03
t5469,2025-01-22,food,29.46
t5952,2025-09-02,utilities,132.33
t3392,2025-08-28,utilities,140.73
t5416,2025-10-05,food,35.31
t2561,2025-07-05,food,11.53
a108,2025-01-31,utilities,500.81
t8163,2025-09-27,retail,126.99
t2636,2025-06-06,gas,41.56
t5257,2025-10-24,retail,73.29
t3531,2025-10-01,other,119.79
t8568,2025-09-23,retail,93.14
t1909,2025-08-05,food,36.48
t11110,2025-06-23,other,142.31
t236,2025-05-24,entertainment,74.99
t1605,2025-01-25,food,26.74
t7985,2025-05-09,retail,116.0
t9311,2025-06-11,utilities,102.26
t3491,2025-04-29,food,31.5
a59,2025-03-22,utilities,2391.68
t1995,2025-04-03,food,29.8
t2825,2025-10-09,retail,95.25
t11137,2025-07-15,retail,95.61
t10569,2025-09-04,gas,29.93
t1343,2025-10-09,utilities,110.02
t8513,2025-05-19,gas,43.79
t1620,2025-06-12,other,66.45
t5288,2025-08-06,entertainment,57.96
t2061,2025-10-25,entertainment,76.42
a181,2025-10-05,entertainment,612.27
t2220,2025-10-02,gas,69.12
t9866,2025-02-15,entertainment,56.16
t6039,2025-08-31,food,26.0
t261,2025-05-15,food,31.35
t11236,2025-04-23,retail,89.28
t10232,2025-06-30,travel,771.94
t9094,2025-01-16,gas,65.91
t3745,2025-02-13,utilities,111.09
t2027,2025-01-25,entertainment,49.49
t6989,2025-03-26,utilities,79.06
t4235,2025-07-27,retail,134.45
t1918,2025-01-04,food,18.12
t1829,2025-01-23,travel,634.28
t9766,2025-09-14,utilities,127.98
t6234,2025-08-16,retail,68.08
t11198,2025-10-20,other,26.7
t6284,2025-03-11,other,131.23
t4209,2025-06-28,retail,135.07
t225,2025-06-09,entertainment,80.3
t8916,2025-10-16,gas,68.57
t10003,2025-06-02,other,91.29
t9334,2025-01-21,food,51.66
t6470,2025-06-10,utilities,170.36
t11295,2025-01-04,entertainment,29.97
t10955,2025-02-09,retail,64.78
t847,2025-01-21,gas,63.19
t4290,2025-03-26,utilities,63.33
t5561,2025-02-03,entertainment,44.81
t2552,2025-09-01,food,29.11
t118,2025-08-22,food,24.17
t8838,2025-09-07,utilities,109.28
t5967,2025-07-18,retail,152.77
t8196,2025-10-19,retail,9.59
t8660,2025-04-02,retail,122.83
t7490,2025-07-24,food,30.1
t6,2025-07-13,entertainment,77.86
t5343,2025-09-29,retail,179.7
t9112,2025-08-30,gas,40.02
t10788,2025-07-03,gas,70.43
t4325,2025-09-03,other,30.9
t1064,2025-02-16,retail,97.63
t2591,2025-07-20,other,89.23
t8435,2025-08-06,other,19.55
t9353,2025-09-23,food,26.09
t3736,2025-01-11,retail,159.44
t10590,2025-01-11,retail,84.81
t3518,2025-07-14,retail,5.0
t6987,2025-01-04,retail,70.4
t10756,2025-05-10,other,80.31
t6768,2025-09-18,entertainment,108.72
t5623,2025-03-17,travel,559.51
t1606,2025-08-04,other,113.14
t1734,2025-02-05,retail,44.62
t10517,2025-05-10,utilities,71.7
t10902,2025-02-22,other,87.12
t11208,2025-10-26,retail,88.73
t9505,2025-04-10,retail,95.34
t3813,2025-02-12,retail,104.17
t11550,2025-04-08,retail,155.88
t10555,2025-01-20,food,28.41
t10168,2025-07-18,entertainment,79.38
t1762,2025-09-21,other,3.6
t5402,2025-01-03,food,9.15
t2740,2025-08-13,travel,586.58
t11558,2025-09-29,other,58.47
t2473,2025-01-07,retail,115.39
t6739,2025-05-04,retail,97.32
t6892,2025-03-15,gas,29.79
t7944,2025-07-20,other,109.13
t9686,2025-02-22,utilities,104.24
t4207,2025-02-24,gas,62.01
t6372,2025-01-10,other,101.89
t10351,2025-06-29,gas,32.21
t9362,2025-06-25,travel,526.57
t10349,2025-04-07,entertainment,75.71
t233,2025-05-05,retail,101.77
t8259,2025-09-29,entertainment,109.81
t7562,2025-05-26,food,29.46
t9796,2025-04-24,entertainment,84.09
t6169,2025-10-13,retail,170.1
t3597,2025-07-23,food,30.76
t6289,2025-04-07,entertainment,94.05
t4633,2025-02-26,food,28.95
t126,2025-10-02,retail,160.93
t7642,2025-06-14,gas,54.59
t6230,2025-02-21,utilities,95.76
t1297,2025-02-21,other,30.31
t1977,2025-03-17,food,23.42
t11374,2025-10-18,utilities,129.47
t11321,2025-04-10,utilities,108.09
t10268,2025-07-17,utilities,137.41
t5751,2025-07-11,retail,89.02
t8153,2025-04-13,gas,45.02
t3087,2025-10-23,entertainment,71.99
t11127,2025-04-04,gas,49.76
t6883,2025-02-13,food,29.5
t11163,2025-05-22,gas,70.37
t7674,2025-10-11,utilities,156.53
t3346,2025-08-28,other,92.39
t8173,2025-09-09,retail,81.22
t11303,2025-05-10,entertainment,76.61
t5871,2025-04-24,retail,107.2
t6507,2025-01-08,food,11.24
t2798,2025-03-24,food,26.16
t919,2025-09-10,retail,83.36
t1647,2025-08-04,retail,138.89
t5123,2025-04-20,retail,133.5
t5127,2025-03-08,utilities,118.17
t4622,2025-04-27,utilities,107.93
t6810,2025-09-30,travel,157.1
t365,2025-02-02,food,23.62
t2126,2025-07-13,food,29.61
t8151,2025-10-22,food,16.31
t8718,2025-03-06,food,28.18
t56,2025-01-25,retail,243.41
t639,2025-08-10,entertainment,64.64
t303,2025-03-11,food,37.49
t10959,2025-06-21,utilities,111.91
t5812,2025-02-04,food,23.05
t1277,2025-01-11,food,34.23
t10248,2025-07-06,gas,30.81
t4433,2025-01-04,food,39.29
t3645,2025-07-31,retail,114.22
t4144,2025-04-22,entertainment,74.98
t2879,2025-04-09,food,34.25
t6494,2025-09-26,food,29.22
t10479,2025-10-23,utilities,166.88
t10454,2025-07-24,other,139.06
t5241,2025-01-28,retail,73.8
t11287,2025-03-10,food,33.67
t10489,2025-05-19,entertainment,65.98
t6938,2025-05-11,travel,514.21
t7241,2025-09-03,gas,88.04
t9946,2025-09-11,other,96.55
t10161,2025-10-10,retail,80.49
t2594,2025-03-25,travel,790.67
t2394,2025-10-26,travel,428.95
t524,2025-04-10,travel,900.75
t6377,2025-06-25,food,34.06
t6982,2025-09-28,other,58.75
t6678,2025-05-23,gas,34.59
t3901,2025-09-30,retail,197.41
t11561,2025-09-08,food,29.13
t5586,2025-01-28,food,31.52
t11231,2025-10-16,utilities,139.68
t7957,2025-02-18,food,33.83
t7571,2025-03-20,gas,69.38
t6778,2025-08-23,gas,61.8
t10162,2025-04-19,retail,113.65
t672,2025-07-23,retail,30.56
t4189,2025-05-19,gas,34.25
t667,2025-05-08,entertainment,52.33
t3267,2025-01-10,gas,45.86
t1888,2025-10-04,retail,68.66
t8473,2025-10-07,food,31.9
t9912,2025-05-23,entertainment,99.5
t9092,2025-08-07,food,14.23
t7688,2025-03-19,utilities,82.86
t6032,2025-09-23,food,25.98
t6091,2025-01-05,food,30.27
t6239,2025-03-19,utilities,112.4
t7351,2025-10-14,entertainment,41.83
t7831,2025-05-09,food,15.88
t761,2025-06-17,other,11.22
t6255,2025-07-07,food,31.49
t1907,2025-09-17,retail,69.7
t3819,2025-08-07,other,151.45
t6270,2025-08-09,food,26.14
t4301,2025-06-05,retail,51.22
t5570,2025-02-15,food,26.78
t7942,2025-01-24,entertainment,89.26
t10786,2025-08-19,retail,97.62
t4165,2025-06-10,food,24.01
t5972,2025-06-19,utilities,130.72
t3580,2025-09-06,food,12.73
t2833,2025-01-09,retail,173.6
t5450,2025-02-27,gas,24.54
t3473,2025-03-07,food,23.67
t6328,2025-08-01,food,25.3
t138,2025-07-04,food,37.19
t7044,2025-02-11,utilities,116.79
t4893,2025-08-07,other,35.87
t2181,2025-07-10,food,20.73
t10321,2025-09-06,retail,72.92
t7731,2025-09-01,food,32.06
t3178,2025-08-18,utilities,82.21
t4855,2025-10-12,food,27.97
t4638,2025-02-05,gas,52.77
t5116,2025-03-27,gas,53.43
t11158,2025-05-05,travel,404.62
t7649,2025-09-21,food,25.78
t4262,2025-07-24,food,28.22
t1332,2025-05-25,utilities,104.93
t10210,2025-04-04,other,65.88
t10675,2025-08-26,utilities,150.84
t7003,2025-03-04,food,30.53
t9551,2025-07-21,food,29.45
t6942,2025-03-14,food,25.3
t8018,2025-03-02,retail,139.08
t6242,2025-03-29,food,37.63
t9522,2025-04-18,utilities,150.39
a222,2025-10-05,other,504.61
t6882,2025-05-26,other,50.47
t10343,2025-08-12,food,48.75
t4531,2025-07-20,entertainment,73.99
t10315,2025-08-19,retail,138.0
t4674,2025-07-20,entertainment,94.78
t6997,2025-10-17,retail,115.37
t1253,2025-10-11,other,44.68
t3375,2025-08-22,gas,46.12
t2815,2025-10-22,food,28.4
t4720,2025-10-04,food,9.48
t6545,2025-07-27,food,20.57
t10041,2025-05-15,food,22.24
t4859,2025-04-29,retail,20.41
t7902,2025-05-26,other,2.5
t8581,2025-09-03,retail,5.12
t8428,2025-02-08,entertainment,80.01
t1078,2025-06-16,retail,126.37
t10177,2025-07-11,gas,70.85
t4364,2025-10-20,retail,108.61
t771,2025-05-11,entertainment,49.75
t10358,2025-06-15,entertainment,42.88
t8866,2025-06-09,utilities,100.31
t250,2025-02-02,utilities,65.93
t9767,2025-10-22,entertainment,78.67
t7240,2025-05-26,gas,50.39
t3420,2025-04-13,food,29.16
t10274,2025-02-08,food,28.84
t10016,2025-03-04,food,35.92
t4977,2025-05-30,food,24.39
t4545,2025-07-25,entertainment,73.43
t5566,2025-04-02,entertainment,41.73
t7940,2025-02-12,retail,77.92
t717,2025-05-11,retail,98.15
t11584,2025-09-10,retail,119.5
t2049,2025-07-12,entertainment,89.85
t5998,2025-10-11,food,31.27
t6601,2025-01-21,retail,51.36
t7246,2025-08-10,retail,87.9
t4179,2025-09-03,entertainment,83.21
t4810,2025-09-05,entertainment,68.33
t10917,2025-01-29,food,18.35
t11377,2025-06-09,gas,59.35
t7141,2025-05-19,food,24.73
t7191,2025-02-26,entertainment,47.74
t1461,2025-06-28,food,35.46
t5990,2025-06-20,food,37.29
t9861,2025-10-21,utilities,142.37
t10949,2025-07-17,entertainment,124.12
t2001,2025-07-11,entertainment,73.88
t8176,2025-01-07,food,4.0
t405,2025-04-29,gas,78.01
t385,2025-10-19,retail,162.01
t11336,2025-05-03,food,16.57
t11383,2025-10-12,utilities,29.94
t10345,2025-04-30,gas,62.29
t1634,2025-05-26,other,100.51
t11464,2025-04-23,gas,49.73
t4785,2025-03-23,other,105.66
t11348,2025-07-10,food,36.68
t6971,2025-02-08,entertainment,64.13
t3926,2025-06-29,utilities,105.05
t4159,2025-09-01,other,51.24
t7450,2025-09-30,utilities,95.4
t8416,2025-02-05,food,4.82
t2194,2025-09-10,retail,139.75
t10017,2025-01-18,retail,119.64
t1016,2025-08-13,retail,148.0
t5125,2025-04-16,food,22.49
t7419,2025-07-30,gas,70.06
t7410,2025-09-25,retail,137.12
t8990,2025-02-26,other,56.11
t2872,2025-03-01,entertainment,91.43
t10,2025-10-19,travel,383.98
t10137,2025-08-19,other,76.39
t1839,2025-01-20,food,39.74
t4805,2025-09-18,gas,47.49
t256,2025-05-01,travel,764.56
t7027,2025-02-15,gas,41.04
t5714,2025-05-02,other,26.27
t3325,2025-04-04,gas,33.77
t7715,2025-06-24,other,25.12
t1582,2025-10-25,other,54.43
t11149,2025-03-13,entertainment,113.24
t925,2025-01-29,food,30.74
t2780,2025-10-18,gas,49.26
t10701,2025-10-26,gas,60.75
t7892,2025-06-17,utilities,157.29
t6133,2025-03-13,retail,164.52
t5321,2025-06-26,gas,72.83
t7313,2025-05-11,retail,99.46
t7103,2025-06-13,food,26.79
t6043,2025-03-02,food,17.82
t3776,2025-07-08,food,25.08
t4836,2025-09-30,retail,117.42
t4965,2025-06-21,food,20.98
t10972,2025-03-29,entertainment,80.26
t540,2025-05-19,retail,29.53
t7484,2025-03-29,travel,442.42
t2746,2025-10-20,food,40.81
t3720,2025-02-21,retail,87.23
t6820,2025-05-01,retail,63.17
t9338,2025-04-01,retail,111.08
t4469,2025-08-15,gas,74.83
t668,2025-02-05,food,26.99
t7576,2025-08-13,retail,184.59
t11212,2025-10-19,food,29.47
t8550,2025-06-05,retail,147.07
t5064,2025-01-05,retail,94.36
t11024,2025-01-03,gas,32.01
t10976,2025-07-03,other,92.52
t1354,2025-06-03,food,31.01
t7115,2025-07-16,travel,753.16
t11725,2025-03-15,other,59.16
t8663,2025-10-12,utilities,114.33
t2704,2025-06-22,retail,94.76
t3331,2025-07-23,retail,122.48
t8054,2025-06-25,food,25.59
t9589,2025-03-25,food,15.53
t3585,2025-08-01,food,25.41
t11328,2025-05-25,other,56.54
t5646,2025-08-01,food,31.52
t3377,2025-03-11,retail,66.67
t1257,2025-02-22,other,53.7
t6191,2025-01-21,other,104.35
t9443,2025-08-15,retail,113.95
t5349,2025-02-22,food,26.42
t11004,2025-03-22,retail,138.83
t11126,2025-05-21,food,23.7
t4176,2025-04-15,utilities,118.23
t4911,2025-02-27,food,15.52
t1853,2025-10-25,food,19.71
t6317,2025-02-08,food,32.11
a65,2025-03-12,travel,5004.12
t2106,2025-05-08,food,33.46
t134,2025-02-11,other,58.71
t5030,2025-06-22,other,99.54
t929,2025-01-01,gas,75.39
t824,2025-02-25,gas,48.05
t7577,2025-05-09,entertainment,119.2
t1532,2025-04-14,other,44.64
t1215,2025-07-15,retail,68.59
t505,2025-01-10,food,38.31
t10189,2025-04-03,food,14.29
t6531,2025-03-03,food,26.82
t3073,2025-10-04,other,24.64
t10151,2025-04-01,food,33.94
t9577,2025-08-31,utilities,169.63
t9087,2025-04-07,utilities,156.75
t8648,2025-06-26,other,140.21
t6620,2025-07-08,gas,76.59
t9274,2025-01-14,retail,60.13
t3710,2025-07-25,gas,23.64
t11503,2025-02-25,gas,73.81
t4850,2025-10-18,entertainment,52.27
t4749,2025-05-31,gas,27.37
t4269,2025-02-25,food,16.64
a94,2025-03-06,entertainment,978.7
t8906,2025-02-06,retail,130.71
t4187,2025-03-24,food,26.17
t10407,2025-05-27,utilities,70.91
t5302,2025-07-17,retail,165.84
t2924,2025-10-15,gas,67.93
t6589,2025-10-06,gas,74.4
t1811,2025-03-05,utilities,127.6
t3487,2025-06-23,gas,42.49
t7420,2025-08-17,food,35.96
t3142,2025-02-25,retail,103.78
t10020,2025-04-15,retail,111.31
t9348,2025-03-29,retail,101.55
t1325,2025-04-23,gas,46.42
t4313,2025-01-22,travel,165.22
t7495,2025-02-06,travel,715.21
t8703,2025-09-20,food,32.45
t9873,2025-01-24,retail,66.87
t8692,2025-04-23,entertainment,44.32
t11401,2025-05-29,utilities,89.95
